"","X1","LowestRisk"
"22952",23888,"1"
"22953",37498,"0"
"22954",6061,"0"
"22955",43780,"1"
"22956",48891,"0"
"22957",28303,"1"
"22958",19742,"0"
"22959",9751,"1"
"22960",29591,"0"
"22961",27354,"0"
"22962",16357,"0"
"22963",31422,"1"
"22964",5462,"1"
"22965",21831,"1"
"22966",24239,"0"
"22967",44325,"1"
"22968",30924,"0"
"22969",25799,"0"
"22970",21401,"0"
"22971",5203,"0"
"22972",27969,"0"
"22973",24392,"1"
"22974",53268,"1"
"22975",28086,"0"
"22976",56296,"0"
"22977",54917,"0"
"22978",18982,"0"
"22979",27483,"1"
"22980",25469,"0"
"22981",45857,"1"
"22982",27068,"0"
"22983",43302,"1"
"22984",1174,"0"
"22985",48356,"0"
"22986",49565,"1"
"22987",4423,"0"
"22988",22700,"0"
"22989",4635,"1"
"22990",24988,"0"
"22991",1036,"1"
"22992",3590,"0"
"22993",3481,"1"
"22994",4247,"0"
"22995",33597,"0"
"22996",25573,"0"
"22997",30512,"1"
"22998",36961,"0"
"22999",54573,"0"
"23000",20559,"0"
"23001",51380,"1"
"23002",53078,"0"
"23003",46147,"1"
"23004",29237,"1"
"23005",25716,"0"
"23006",32154,"0"
"23007",38220,"1"
"23008",4924,"0"
"23009",51215,"1"
"23010",48209,"0"
"23011",24370,"1"
"23012",51925,"1"
"23013",25275,"0"
"23014",13091,"1"
"23015",13384,"1"
"23016",14109,"0"
"23017",5676,"1"
"23019",44517,"0"
"23020",50554,"1"
"23021",7951,"1"
"23022",6044,"0"
"23023",51148,"1"
"23024",931,"0"
"23025",21553,"1"
"23026",43823,"1"
"23027",45522,"1"
"23028",49563,"0"
"23029",1497,"1"
"23030",35113,"1"
"23031",48372,"0"
"23032",18017,"0"
"23033",50700,"1"
"23034",36586,"1"
"23035",50594,"0"
"23036",25617,"0"
"23037",21152,"0"
"23038",50850,"0"
"23039",27864,"1"
"23040",43134,"0"
"23041",43036,"1"
"23042",14437,"1"
"23043",47634,"0"
"23044",30032,"1"
"23045",7561,"1"
"23046",31795,"0"
"23047",7237,"1"
"23048",11451,"1"
"23049",45071,"0"
"23050",47697,"0"
"23051",56402,"1"
"23052",8772,"0"
"23053",47061,"0"
"23054",28633,"1"
"23055",34335,"0"
"23056",4196,"0"
"23057",29117,"0"
"23058",51298,"0"
"23059",56927,"0"
"23060",13215,"0"
"23061",39401,"0"
"23062",50308,"1"
"23063",55647,"0"
"23064",40113,"1"
"23065",42615,"0"
"23066",15663,"1"
"23067",27615,"1"
"23068",15511,"0"
"23069",27700,"0"
"23070",37591,"0"
"23071",38773,"0"
"23072",8661,"0"
"23073",19768,"0"
"23074",10093,"0"
"23075",45921,"1"
"23076",31447,"0"
"23077",12702,"0"
"23078",53664,"0"
"23079",10762,"0"
"23080",34490,"1"
"23081",850,"1"
"23082",2550,"0"
"23083",21107,"0"
"23084",40869,"0"
"23085",19482,"0"
"23086",53041,"0"
"23087",52055,"0"
"23088",31228,"0"
"23089",11421,"0"
"23090",38497,"1"
"23091",2446,"1"
"23092",50964,"0"
"23094",36605,"0"
"23095",35602,"0"
"23096",6114,"1"
"23097",35032,"0"
"23098",18246,"0"
"23099",26474,"1"
"23100",8552,"0"
"23102",27952,"1"
"23103",45340,"1"
"23104",51031,"0"
"23105",12021,"1"
"23107",25667,"1"
"23108",41303,"0"
"23109",52095,"0"
"23110",28788,"0"
"23111",48757,"0"
"23112",32074,"0"
"23113",52468,"0"
"23114",36620,"1"
"23115",36355,"0"
"23116",24440,"0"
"23117",46671,"0"
"23118",3164,"1"
"23119",52103,"0"
"23120",40270,"1"
"23121",53387,"0"
"23122",1608,"1"
"23123",56820,"1"
"23124",17101,"1"
"23125",19305,"1"
"23126",3135,"0"
"23127",55355,"1"
"23128",25739,"1"
"23129",53323,"0"
"23130",58126,"1"
"23131",56220,"0"
"23132",58710,"1"
"23133",29112,"0"
"23134",24096,"0"
"23135",9393,"0"
"23136",26039,"0"
"23137",17236,"1"
"23138",11731,"1"
"23139",25697,"1"
"23140",8017,"0"
"23141",36001,"0"
"23142",9543,"1"
"23143",1422,"1"
"23144",11867,"0"
"23145",52323,"1"
"23146",47999,"0"
"23147",11662,"0"
"23148",14971,"0"
"23149",15698,"0"
"23150",8929,"1"
"23151",691,"0"
"23152",33043,"1"
"23153",20072,"1"
"23154",30059,"1"
"23155",54806,"1"
"23156",27245,"0"
"23157",40934,"0"
"23158",23990,"0"
"23159",41766,"1"
"23160",43619,"0"
"23161",2557,"1"
"23162",14776,"0"
"23163",24155,"0"
"23164",5484,"1"
"23165",35976,"0"
"23166",15742,"0"
"23167",42744,"0"
"23168",39950,"1"
"23169",5803,"0"
"23170",28222,"1"
"23171",44733,"0"
"23172",27007,"1"
"23173",11336,"1"
"23174",36796,"0"
"23175",59143,"0"
"23176",3402,"0"
"23177",53427,"1"
"23178",25997,"0"
"23179",45469,"0"
"23180",16330,"1"
"23181",39828,"1"
"23182",38880,"1"
"23183",44858,"1"
"23184",43056,"0"
"23185",5694,"1"
"23186",50908,"1"
"23187",53505,"0"
"23188",12270,"1"
"23189",36865,"0"
"23190",37453,"0"
"23191",17614,"0"
"23192",1006,"0"
"23193",29340,"0"
"23194",33470,"1"
"23195",37576,"0"
"23196",53233,"1"
"23197",29307,"0"
"23198",33192,"0"
"23199",49349,"1"
"23201",25160,"1"
"23202",47571,"0"
"23203",13544,"1"
"23204",24113,"1"
"23206",25340,"0"
"23207",20401,"1"
"23208",42822,"0"
"23209",3573,"1"
"23210",12415,"1"
"23211",20254,"0"
"23213",12445,"1"
"23214",44231,"0"
"23215",55473,"0"
"23216",24763,"1"
"23217",28473,"0"
"23218",22166,"1"
"23219",56712,"0"
"23220",46997,"0"
"23221",1233,"0"
"23222",12233,"1"
"23223",42256,"1"
"23224",58657,"1"
"23225",38918,"0"
"23226",58550,"0"
"23227",27315,"0"
"23228",31677,"0"
"23229",49470,"0"
"23230",40782,"0"
"23231",2173,"1"
"23232",58497,"1"
"23233",6410,"0"
"23234",28376,"1"
"23235",31992,"0"
"23236",31083,"0"
"23237",10663,"0"
"23238",22284,"0"
"23239",25760,"0"
"23240",5546,"0"
"23242",30548,"0"
"23243",1829,"1"
"23244",14427,"0"
"23245",39084,"0"
"23246",14193,"0"
"23247",39278,"0"
"23248",5983,"1"
"23249",41698,"1"
"23250",48159,"0"
"23251",30444,"1"
"23252",51382,"0"
"23253",58115,"0"
"23254",9646,"0"
"23255",46433,"0"
"23256",41761,"0"
"23257",46286,"0"
"23258",20975,"0"
"23259",43820,"0"
"23260",16939,"0"
"23261",22953,"0"
"23262",27868,"0"
"23263",38310,"0"
"23264",42252,"1"
"23265",23188,"0"
"23266",28962,"1"
"23267",25216,"1"
"23268",49726,"1"
"23269",36005,"1"
"23270",49764,"0"
"23271",413,"0"
"23272",40189,"0"
"23273",10585,"0"
"23274",32766,"1"
"23275",28656,"0"
"23276",34812,"0"
"23277",42257,"1"
"23278",18448,"1"
"23279",24290,"1"
"23280",49231,"0"
"23281",22944,"0"
"23282",47486,"0"
"23283",15411,"0"
"23284",31047,"1"
"23285",52878,"1"
"23286",30159,"0"
"23287",45670,"0"
"23288",39413,"1"
"23289",40412,"0"
"23290",51676,"0"
"23291",14808,"0"
"23292",12722,"0"
"23294",23914,"0"
"23295",45122,"0"
"23296",34211,"1"
"23297",57709,"0"
"23298",5893,"0"
"23299",47993,"0"
"23300",51987,"0"
"23301",9065,"0"
"23302",22256,"1"
"23303",40106,"0"
"23304",21619,"0"
"23305",9090,"1"
"23306",36463,"0"
"23307",8075,"1"
"23308",7057,"0"
"23309",43124,"1"
"23310",16471,"0"
"23311",29459,"0"
"23313",48466,"1"
"23314",41526,"0"
"23315",8392,"0"
"23316",18307,"1"
"23317",46823,"1"
"23318",46773,"1"
"23319",32429,"1"
"23320",9566,"1"
"23321",19835,"1"
"23322",27041,"1"
"23323",49226,"0"
"23324",8419,"0"
"23325",2678,"0"
"23326",26096,"0"
"23327",17743,"0"
"23328",17069,"0"
"23329",58701,"1"
"23330",22567,"0"
"23331",59184,"1"
"23332",1080,"1"
"23333",58753,"0"
"23334",59249,"0"
"23335",1952,"0"
"23336",33355,"1"
"23337",48577,"1"
"23338",14101,"0"
"23339",26404,"0"
"23341",28810,"1"
"23342",46101,"0"
"23343",24374,"1"
"23344",57864,"0"
"23345",23911,"1"
"23346",39332,"0"
"23347",27955,"0"
"23348",12536,"1"
"23349",2066,"0"
"23350",19003,"1"
"23351",9907,"0"
"23352",28184,"0"
"23353",30844,"0"
"23354",7966,"0"
"23355",49428,"1"
"23356",44427,"0"
"23357",11183,"1"
"23358",36107,"0"
"23359",43062,"0"
"23360",26075,"1"
"23361",1152,"1"
"23362",43700,"0"
"23363",14321,"1"
"23364",33398,"1"
"23365",9097,"0"
"23366",3137,"1"
"23367",36087,"1"
"23368",52853,"0"
"23369",28420,"0"
"23370",42694,"0"
"23371",22070,"0"
"23372",54580,"0"
"23373",2590,"0"
"23374",25653,"1"
"23375",53880,"0"
"23376",6699,"0"
"23377",24992,"0"
"23378",28910,"0"
"23379",25408,"1"
"23380",43016,"0"
"23381",18161,"0"
"23382",58112,"0"
"23383",37457,"1"
"23384",7480,"0"
"23385",20395,"1"
"23386",44812,"1"
"23387",52526,"0"
"23388",14051,"1"
"23389",42043,"0"
"23390",825,"0"
"23391",36773,"0"
"23392",23639,"1"
"23393",18639,"0"
"23394",10466,"0"
"23395",32726,"0"
"23396",25182,"1"
"23397",46936,"0"
"23398",44616,"0"
"23399",57171,"0"
"23400",35996,"1"
"23401",36012,"0"
"23402",4969,"1"
"23403",39629,"1"
"23404",3912,"0"
"23405",51988,"1"
"23406",22941,"0"
"23407",52247,"0"
"23408",43225,"0"
"23410",34076,"0"
"23412",30766,"0"
"23413",1739,"0"
"23414",3056,"1"
"23415",42832,"1"
"23416",58900,"0"
"23417",41883,"0"
"23418",3653,"0"
"23419",29783,"1"
"23420",43154,"0"
"23421",24420,"1"
"23422",19674,"0"
"23423",7107,"0"
"23424",54320,"1"
"23425",29779,"1"
"23426",1343,"1"
"23427",35838,"0"
"23428",17257,"0"
"23429",17930,"1"
"23430",59166,"1"
"23431",54077,"1"
"23432",204,"0"
"23433",18262,"0"
"23434",3259,"0"
"23435",10640,"0"
"23436",17985,"0"
"23437",19331,"0"
"23438",5153,"0"
"23439",58621,"0"
"23440",6573,"1"
"23441",39924,"0"
"23442",17713,"1"
"23443",35769,"0"
"23444",55012,"0"
"23445",44125,"1"
"23446",42195,"0"
"23447",13293,"0"
"23448",51533,"0"
"23449",2774,"1"
"23450",51101,"1"
"23451",20514,"0"
"23452",17764,"0"
"23453",20810,"1"
"23454",58430,"0"
"23455",30645,"1"
"23456",55312,"0"
"23457",39038,"0"
"23458",26382,"0"
"23459",16844,"0"
"23460",13765,"0"
"23461",20452,"1"
"23462",27181,"0"
"23463",34199,"1"
"23464",8904,"0"
"23465",14730,"0"
"23466",14244,"1"
"23467",8160,"0"
"23468",6777,"0"
"23469",837,"1"
"23470",19427,"0"
"23471",41559,"0"
"23472",52165,"1"
"23473",14473,"1"
"23474",1235,"0"
"23475",5520,"0"
"23476",31641,"1"
"23477",35351,"0"
"23478",9934,"1"
"23479",41855,"1"
"23480",18395,"0"
"23481",5744,"0"
"23482",37133,"0"
"23483",36958,"0"
"23484",51106,"1"
"23485",16280,"0"
"23486",3233,"1"
"23487",49077,"0"
"23489",56171,"0"
"23490",53506,"0"
"23491",24215,"0"
"23492",59278,"1"
"23493",53084,"1"
"23494",40594,"0"
"23495",35202,"1"
"23496",12024,"1"
"23497",10303,"0"
"23498",28388,"1"
"23499",9895,"0"
"23500",15153,"1"
"23501",15972,"0"
"23502",56617,"1"
"23503",58892,"1"
"23504",38728,"0"
"23505",41074,"0"
"23506",34870,"0"
"23507",53384,"0"
"23508",5937,"1"
"23509",5389,"0"
"23510",26565,"1"
"23511",24852,"0"
"23512",25347,"1"
"23513",31890,"0"
"23514",20563,"1"
"23515",47790,"0"
"23516",41678,"1"
"23517",40009,"0"
"23518",43381,"0"
"23519",43389,"0"
"23520",51942,"1"
"23521",24274,"0"
"23522",16943,"0"
"23523",57639,"0"
"23524",12809,"0"
"23525",9550,"1"
"23526",45969,"0"
"23527",37454,"0"
"23528",19582,"0"
"23529",58989,"1"
"23530",47143,"1"
"23531",27591,"1"
"23532",30442,"0"
"23533",25627,"1"
"23534",38860,"1"
"23535",51759,"0"
"23536",54689,"0"
"23537",26209,"0"
"23538",21800,"0"
"23539",2565,"0"
"23540",55015,"1"
"23541",43559,"0"
"23542",17741,"0"
"23543",52446,"1"
"23544",43357,"0"
"23545",55585,"1"
"23546",19873,"0"
"23547",4622,"0"
"23548",46762,"0"
"23549",14159,"0"
"23552",10824,"1"
"23553",15604,"0"
"23554",20725,"1"
"23555",30099,"1"
"23556",30792,"1"
"23557",33927,"1"
"23558",57048,"0"
"23559",24272,"0"
"23560",17631,"1"
"23561",9734,"0"
"23562",10526,"1"
"23563",48518,"0"
"23565",49581,"1"
"23566",25804,"0"
"23567",44603,"0"
"23568",55258,"0"
"23569",28389,"1"
"23570",26708,"0"
"23571",5126,"1"
"23572",42597,"1"
"23573",33605,"0"
"23574",14973,"1"
"23575",40915,"0"
"23576",7714,"1"
"23577",1189,"1"
"23578",15496,"1"
"23579",58184,"1"
"23580",20042,"0"
"23581",17688,"0"
"23582",12518,"0"
"23583",24336,"1"
"23584",1010,"0"
"23585",39964,"1"
"23586",46063,"0"
"23587",21324,"0"
"23588",34609,"1"
"23589",43337,"0"
"23590",57398,"0"
"23591",29445,"1"
"23592",44823,"0"
"23593",35421,"0"
"23594",6173,"0"
"23595",24118,"1"
"23596",57001,"0"
"23598",39097,"1"
"23599",39856,"1"
"23600",36484,"0"
"23601",175,"1"
"23602",55422,"1"
"23603",18873,"0"
"23604",57679,"1"
"23605",4713,"1"
"23606",18389,"0"
"23607",10,"0"
"23608",56720,"0"
"23609",32704,"0"
"23610",58551,"1"
"23612",49466,"1"
"23613",40772,"0"
"23614",29738,"0"
"23615",39734,"1"
"23616",46310,"1"
"23617",48482,"1"
"23618",45951,"0"
"23619",8641,"1"
"23620",58502,"0"
"23621",14405,"0"
"23622",53063,"1"
"23623",16417,"0"
"23624",18755,"1"
"23625",53611,"0"
"23626",7489,"1"
"23627",42906,"0"
"23628",58901,"0"
"23629",23752,"1"
"23630",40251,"0"
"23631",29033,"0"
"23632",26068,"0"
"23633",16108,"0"
"23634",20948,"0"
"23635",14202,"1"
"23636",33598,"1"
"23637",19271,"0"
"23638",40094,"0"
"23639",40339,"0"
"23640",45549,"0"
"23641",11871,"1"
"23642",52513,"0"
"23643",34480,"0"
"23644",5132,"0"
"23645",46468,"0"
"23646",19022,"1"
"23647",27521,"1"
"23648",38485,"0"
"23649",11137,"1"
"23650",966,"0"
"23651",809,"0"
"23652",37949,"0"
"23653",13559,"0"
"23654",16736,"0"
"23656",18564,"1"
"23657",27869,"1"
"23658",34570,"0"
"23659",43927,"0"
"23660",40534,"0"
"23661",23847,"1"
"23662",55787,"0"
"23663",20025,"0"
"23664",10608,"0"
"23665",57425,"0"
"23666",15941,"1"
"23667",35034,"0"
"23668",45526,"0"
"23669",51348,"1"
"23670",3197,"1"
"23671",41156,"0"
"23672",7962,"1"
"23673",26670,"0"
"23674",43759,"1"
"23675",53586,"0"
"23676",19183,"0"
"23677",57926,"1"
"23678",30627,"1"
"23679",44114,"0"
"23680",39798,"0"
"23681",45753,"0"
"23682",17420,"0"
"23683",33570,"0"
"23684",54021,"1"
"23685",17044,"0"
"23686",39351,"1"
"23687",29056,"1"
"23688",27050,"0"
"23689",19390,"1"
"23690",27992,"0"
"23691",36707,"1"
"23692",1463,"0"
"23693",49486,"0"
"23694",45376,"0"
"23696",28281,"0"
"23697",46788,"1"
"23698",25030,"0"
"23699",38831,"1"
"23700",34412,"1"
"23701",54,"0"
"23702",23074,"0"
"23703",1372,"1"
"23704",8463,"0"
"23705",19990,"1"
"23706",37444,"1"
"23707",24866,"0"
"23708",53470,"0"
"23709",18819,"1"
"23710",43873,"0"
"23711",34425,"1"
"23712",54903,"0"
"23713",12159,"0"
"23714",5160,"1"
"23715",24513,"0"
"23716",4443,"0"
"23717",14377,"1"
"23718",40963,"0"
"23719",30198,"0"
"23720",44736,"1"
"23721",31424,"1"
"23722",3244,"1"
"23723",4337,"1"
"23724",58383,"0"
"23725",1737,"1"
"23726",2891,"0"
"23727",59303,"0"
"23728",6638,"1"
"23729",55299,"0"
"23730",59019,"1"
"23731",6930,"0"
"23732",50187,"0"
"23733",32034,"0"
"23734",24819,"1"
"23735",2067,"0"
"23736",41914,"0"
"23737",1887,"0"
"23738",9875,"0"
"23739",28444,"0"
"23740",7497,"0"
"23741",15068,"1"
"23742",12938,"0"
"23743",57979,"1"
"23744",32575,"1"
"23745",53172,"1"
"23746",4174,"0"
"23747",3889,"1"
"23748",4111,"0"
"23749",44874,"0"
"23750",51037,"1"
"23751",35151,"1"
"23752",40314,"1"
"23753",2964,"1"
"23754",5574,"0"
"23755",9453,"1"
"23756",1167,"1"
"23757",7691,"0"
"23758",14620,"0"
"23759",56018,"1"
"23760",39721,"1"
"23761",22465,"1"
"23762",44979,"0"
"23763",55362,"1"
"23764",44335,"0"
"23765",23708,"0"
"23766",44080,"0"
"23767",56689,"1"
"23768",13577,"1"
"23769",13985,"1"
"23770",19544,"1"
"23771",50531,"0"
"23772",18809,"1"
"23773",17468,"0"
"23774",16162,"0"
"23775",19759,"0"
"23776",5528,"0"
"23777",46070,"0"
"23778",42868,"0"
"23779",46684,"1"
"23780",9253,"0"
"23781",29571,"0"
"23782",40091,"0"
"23783",38003,"1"
"23784",5499,"0"
"23786",41629,"0"
"23787",22408,"1"
"23788",22828,"0"
"23789",40008,"1"
"23790",54487,"0"
"23791",24691,"1"
"23792",3514,"0"
"23793",33514,"0"
"23794",8657,"1"
"23795",39674,"0"
"23796",6507,"1"
"23797",43814,"1"
"23798",4492,"1"
"23799",11237,"0"
"23800",50975,"0"
"23801",5015,"0"
"23802",24241,"1"
"23803",45164,"0"
"23804",50784,"0"
"23805",10948,"1"
"23806",10993,"1"
"23807",38950,"0"
"23808",12007,"1"
"23809",34106,"1"
"23810",10069,"0"
"23811",42298,"1"
"23812",17653,"0"
"23813",29720,"0"
"23814",571,"1"
"23815",34710,"0"
"23816",50929,"1"
"23817",38395,"1"
"23818",43277,"0"
"23819",49339,"0"
"23820",58805,"0"
"23821",28654,"1"
"23822",4186,"1"
"23823",24020,"0"
"23824",32032,"1"
"23825",56079,"0"
"23826",20923,"0"
"23827",44901,"1"
"23828",44804,"0"
"23829",11124,"0"
"23830",24040,"1"
"23831",53783,"1"
"23832",53313,"1"
"23833",16010,"1"
"23834",46295,"0"
"23835",9292,"0"
"23836",35022,"0"
"23837",28128,"1"
"23838",50790,"0"
"23839",4831,"0"
"23840",19868,"0"
"23841",24389,"0"
"23842",56129,"1"
"23844",16418,"0"
"23845",20920,"0"
"23846",38828,"0"
"23847",13799,"1"
"23848",39399,"0"
"23849",46664,"0"
"23850",46475,"0"
"23851",12262,"0"
"23852",9865,"1"
"23853",26153,"0"
"23854",37747,"1"
"23855",44130,"1"
"23856",41733,"0"
"23857",18207,"0"
"23858",3854,"1"
"23859",20172,"1"
"23860",34545,"0"
"23861",41999,"1"
"23862",3299,"0"
"23863",55645,"1"
"23864",4065,"1"
"23865",52842,"0"
"23866",1000,"1"
"23867",20754,"0"
"23868",36850,"1"
"23869",42265,"1"
"23870",47309,"0"
"23871",47762,"0"
"23872",58261,"1"
"23874",15591,"0"
"23875",23576,"0"
"23876",27493,"0"
"23877",12369,"1"
"23878",34679,"1"
"23879",56346,"1"
"23880",2709,"0"
"23881",3365,"1"
"23882",2470,"0"
"23883",30069,"1"
"23884",52782,"0"
"23885",17792,"0"
"23886",34380,"1"
"23887",35208,"1"
"23888",13002,"0"
"23889",30505,"0"
"23890",52062,"0"
"23891",7026,"0"
"23892",45619,"0"
"23893",37365,"1"
"23894",48532,"0"
"23895",34213,"1"
"23896",28720,"0"
"23897",55044,"0"
"23898",9261,"0"
"23899",57734,"1"
"23900",49606,"1"
"23901",34455,"1"
"23902",49996,"1"
"23903",19981,"0"
"23904",9366,"1"
"23905",48675,"1"
"23906",14567,"1"
"23907",49890,"1"
"23908",33527,"1"
"23909",31599,"0"
"23910",27091,"0"
"23911",23277,"1"
"23912",1222,"0"
"23913",41917,"1"
"23914",11473,"1"
"23915",46847,"1"
"23916",16390,"0"
"23917",30073,"1"
"23918",43307,"1"
"23919",51000,"1"
"23920",16236,"0"
"23922",50381,"0"
"23923",47265,"0"
"23924",37353,"1"
"23926",35707,"0"
"23927",11511,"0"
"23928",9015,"0"
"23929",45277,"0"
"23930",50655,"0"
"23931",1913,"1"
"23932",27971,"0"
"23933",9725,"0"
"23934",23760,"0"
"23935",26580,"0"
"23936",18532,"1"
"23937",25856,"0"
"23938",50121,"0"
"23939",8610,"0"
"23940",25921,"0"
"23941",21981,"1"
"23943",47789,"1"
"23944",35881,"0"
"23945",4336,"1"
"23946",55437,"1"
"23947",6856,"0"
"23948",6685,"1"
"23949",17697,"1"
"23950",30210,"0"
"23951",43323,"0"
"23952",33002,"1"
"23953",30294,"0"
"23954",19270,"0"
"23955",23198,"1"
"23956",56169,"0"
"23957",1643,"0"
"23958",45381,"0"
"23959",4089,"0"
"23960",55952,"0"
"23961",19498,"0"
"23962",719,"1"
"23963",2030,"0"
"23964",56887,"1"
"23965",5794,"1"
"23966",13346,"0"
"23967",22314,"1"
"23968",56031,"1"
"23969",50264,"0"
"23970",37274,"1"
"23971",45442,"1"
"23972",57983,"0"
"23973",56601,"1"
"23974",37508,"0"
"23975",55305,"0"
"23976",45111,"1"
"23977",8266,"1"
"23978",37943,"1"
"23979",14816,"0"
"23980",6922,"1"
"23981",9598,"0"
"23982",12455,"1"
"23983",3427,"1"
"23984",58934,"1"
"23985",51491,"1"
"23986",5471,"0"
"23987",9247,"1"
"23988",41397,"1"
"23989",31854,"0"
"23990",22094,"1"
"23991",36166,"1"
"23992",53286,"1"
"23993",54745,"0"
"23994",41178,"0"
"23995",45875,"1"
"23996",47541,"1"
"23997",12192,"1"
"23998",21606,"0"
"23999",43525,"0"
"24000",18552,"1"
"24001",37614,"0"
"24002",17166,"1"
"24003",58395,"0"
"24004",27897,"0"
"24005",53418,"0"
"24006",46456,"0"
"24007",51575,"0"
"24008",34851,"0"
"24009",56137,"1"
"24010",10376,"0"
"24011",25312,"1"
"24012",37958,"0"
"24013",9073,"1"
"24014",54940,"1"
"24015",41018,"0"
"24016",24265,"0"
"24017",45496,"1"
"24018",15114,"0"
"24019",18963,"0"
"24020",32388,"1"
"24021",47771,"1"
"24022",41331,"0"
"24023",51518,"1"
"24024",53784,"0"
"24025",33168,"0"
"24026",4493,"0"
"24027",49018,"1"
"24028",48213,"1"
"24029",17198,"1"
"24030",26287,"0"
"24031",6354,"0"
"24032",25334,"0"
"24033",32227,"1"
"24034",31618,"1"
"24035",34729,"0"
"24036",58975,"0"
"24037",27840,"0"
"24039",10563,"0"
"24040",10101,"0"
"24041",40198,"0"
"24042",40092,"0"
"24043",9423,"0"
"24044",11777,"0"
"24045",44815,"1"
"24046",24139,"1"
"24047",51194,"1"
"24048",18991,"0"
"24049",48811,"0"
"24050",47132,"0"
"24052",34979,"0"
"24053",11348,"1"
"24054",20723,"1"
"24055",19891,"0"
"24056",36670,"0"
"24057",31141,"0"
"24058",13739,"0"
"24059",38590,"0"
"24060",58582,"0"
"24061",57652,"1"
"24063",53596,"1"
"24064",17120,"1"
"24065",40591,"0"
"24066",39793,"0"
"24067",25777,"1"
"24068",53144,"0"
"24069",29064,"0"
"24070",13824,"0"
"24071",7207,"0"
"24072",42492,"0"
"24073",34754,"0"
"24074",53401,"0"
"24075",37663,"0"
"24076",29908,"1"
"24077",24160,"1"
"24078",34691,"0"
"24079",12540,"0"
"24080",22534,"0"
"24081",52967,"0"
"24082",47652,"0"
"24083",46418,"0"
"24084",9925,"1"
"24085",34750,"0"
"24086",34725,"0"
"24087",51109,"0"
"24088",11609,"0"
"24089",37003,"1"
"24090",33314,"0"
"24091",31528,"1"
"24092",41467,"0"
"24093",5108,"0"
"24094",6658,"0"
"24095",16591,"1"
"24096",359,"0"
"24097",36794,"0"
"24098",6493,"0"
"24099",7866,"1"
"24101",45036,"1"
"24102",26949,"1"
"24103",53037,"0"
"24104",9513,"1"
"24105",387,"0"
"24106",12464,"1"
"24107",34522,"1"
"24108",38975,"0"
"24109",37082,"0"
"24110",29815,"1"
"24111",27109,"0"
"24112",5320,"1"
"24113",19358,"1"
"24114",31208,"1"
"24115",56163,"0"
"24116",40261,"0"
"24117",38885,"0"
"24118",51944,"1"
"24120",49097,"1"
"24121",19893,"0"
"24122",4465,"1"
"24123",36034,"0"
"24124",53479,"0"
"24125",10266,"0"
"24126",19897,"1"
"24127",21744,"1"
"24128",57284,"0"
"24129",55769,"1"
"24130",29703,"0"
"24131",17417,"0"
"24132",46917,"0"
"24134",44877,"0"
"24135",31146,"0"
"24136",12966,"1"
"24137",6539,"0"
"24138",52834,"1"
"24139",21154,"0"
"24140",45217,"0"
"24141",27860,"0"
"24142",13366,"0"
"24143",43945,"0"
"24144",49340,"1"
"24145",4982,"0"
"24146",656,"0"
"24147",27870,"0"
"24148",25194,"0"
"24149",44319,"1"
"24150",9183,"0"
"24151",58224,"0"
"24152",3991,"0"
"24153",20045,"0"
"24154",14454,"1"
"24155",46961,"0"
"24156",9311,"1"
"24157",22302,"0"
"24158",29186,"0"
"24159",45664,"0"
"24160",42892,"1"
"24161",54728,"1"
"24162",28304,"1"
"24163",17868,"1"
"24164",51889,"0"
"24165",30184,"1"
"24166",32750,"1"
"24167",54386,"1"
"24168",24824,"1"
"24169",59236,"1"
"24170",35679,"0"
"24171",27197,"0"
"24172",3270,"1"
"24173",13515,"0"
"24174",54409,"0"
"24175",54123,"1"
"24176",17906,"0"
"24177",34477,"0"
"24178",24052,"0"
"24179",9741,"1"
"24180",43826,"0"
"24181",28692,"0"
"24182",29743,"0"
"24183",46432,"1"
"24184",21291,"0"
"24185",45836,"0"
"24186",53411,"0"
"24187",10293,"1"
"24188",17252,"0"
"24189",29655,"0"
"24190",49894,"1"
"24191",4268,"1"
"24192",14713,"0"
"24193",53258,"0"
"24194",838,"0"
"24195",33338,"0"
"24196",36353,"0"
"24197",47891,"0"
"24198",35721,"1"
"24199",34348,"1"
"24200",14276,"0"
"24201",37761,"1"
"24202",1017,"1"
"24203",585,"0"
"24204",31152,"1"
"24205",11263,"0"
"24206",55785,"0"
"24207",8100,"0"
"24208",57293,"0"
"24209",9485,"1"
"24210",50802,"1"
"24211",6713,"0"
"24212",19063,"0"
"24213",55435,"0"
"24214",24130,"0"
"24215",10279,"0"
"24216",41264,"1"
"24217",6294,"0"
"24218",28914,"0"
"24219",24048,"1"
"24220",3109,"0"
"24221",4628,"0"
"24222",34183,"1"
"24223",1201,"0"
"24225",33679,"0"
"24226",26365,"0"
"24227",37097,"0"
"24229",36963,"1"
"24230",18752,"0"
"24231",33760,"1"
"24232",24846,"0"
"24233",11163,"1"
"24234",24985,"0"
"24235",14067,"1"
"24236",28828,"0"
"24237",30961,"0"
"24238",41807,"1"
"24239",38094,"0"
"24240",44017,"1"
"24241",6960,"0"
"24242",17722,"0"
"24243",43530,"0"
"24244",948,"0"
"24245",10656,"1"
"24246",20177,"0"
"24247",36511,"0"
"24248",31716,"1"
"24249",22769,"1"
"24250",41420,"0"
"24251",8204,"0"
"24252",55840,"0"
"24253",31989,"0"
"24254",53587,"0"
"24255",29250,"0"
"24256",57281,"0"
"24257",38990,"0"
"24258",27132,"0"
"24259",54032,"1"
